cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim
76605.0,GV_008386,8386,PATK,USA,PATRICK INDUSTRIES INC,Industrials,Capital Goods,Building Products,Building Products,2430,321211,Hardwood Veneer and Plywood Manufacturing,Manufacturing,Wood Product Manufacturing,"Patrick Industries, Inc. manufactures and distributes building products and materials for the recreational vehicle, marine, manufactured housing, and industrial markets in the United States and Canada.",4,0.25263041481229526,0.10009245432673662
78460.0,GV_008577,8577,PNY,USA,PIEDMONT NATURAL GAS CO,Utilities,Utilities,Gas Utilities,Gas Utilities,4924,221210,Natural Gas Distribution,Utilities,Utilities,"Piedmont Natural Gas Company, Inc., a public utility company, distributes natural gas.",4,0.07134533509790401,0.07871723408574981
80172.0,GV_007762,7762,NPK,USA,NATIONAL PRESTO INDS INC,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,3480,33299,All Other Fabricated Metal Product Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,"National Presto Industries Inc. provides housewares and small appliances, and defense and safety products primarily in North America.",4,-0.38679981538539937,0.055851435465013775
80420.0,GV_008699,8699,POWL,USA,POWELL INDUSTRIES INC,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment,3613,335313,Switchgear and Switchboard Apparatus Manufacturing,Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing","Powell Industries, Inc., together with its subsidiaries, designs, develops, manufactures, sells, and services custom-engineered equipment and systems for the distribution, control, and monitoring of electrical energy.",4,-0.24307944369920145,0.0034880273723064377
80661.0,GV_013341,13341,PGR,USA,PROGRESSIVE CORP-OHIO,Financials,Insurance,Insurance,Property & Casualty Insurance,6331,524126,Direct Property and Casualty Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"The Progressive Corporation, through its subsidiaries, provides personal and commercial auto insurance, residential property insurance, and other specialty property-casualty insurance and related services primarily in the United States.",4,-0.014245816983519084,-0.06137269739454274
81465.0,GV_008870,8870,QBR.B,CAN,QUEBECOR INC  -CL B,Communication Services,Media & Entertainment,Media,Cable & Satellite,4841,515210,Cable and Other Subscription Programming,Information,Broadcasting (except Internet),"Quebecor Inc., through its subsidiaries, operates in the telecommunications, media, and sports and entertainment businesses in Canada.",4,-0.12672264388243215,-0.05563337199764505
82166.0,GV_008958,8958,RAVN,USA,RAVEN INDUSTRIES INC,Industrials,Capital Goods,Industrial Conglomerates,Industrial Conglomerates,3080,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Manufacturing,Plastics and Rubber Products Manufacturing,"Raven Industries, Inc., a technology company, provides various products to customers in the industrial, agricultural, geo-membrane, construction, aerospace/defense, and commercial lighter-than-air markets worldwide.",4,-0.2135587263864612,-0.08301608684994521
82628.0,GV_009715,9715,SYMM,USA,SYMMETRICOM INC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3661,334210,Telephone Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"As of November 26, 2013, Symmetricom Inc. was acquired by Microsemi Corporation.",4,0.03304980853269767,-0.029476573105863997
84839.0,GV_009225,9225,ROL,USA,ROLLINS INC,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services,7340,561710,Exterminating and Pest Control Services,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,"Rollins, Inc., through its subsidiaries, provides pest and termite control services to residential and commercial customers.",4,-0.2581367118145805,-0.013204903638120985
90498.0,GV_019355,19355,SFNC,USA,SIMMONS FIRST NATL CP  -CL A,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,Simmons First National Corporation operates as the holding company for Simmons Bank that provides financial products and services to individuals and businesses.,4,0.050747076257498754,0.04729444841821574
91142.0,GV_009771,9771,AOS,USA,SMITH (A.O.),Industrials,Capital Goods,Building Products,Building Products,3630,335220,Major Household Appliance Manufacturing,Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing","A. O. Smith Corporation manufactures and markets residential and commercial gas and electric water heaters, boilers, tanks, and water treatment products in North America, China, Europe, and India.",4,-0.027965323397541635,-0.11079457609108825
91419.0,GV_009777,9777,SJM,USA,SMUCKER (JM) CO,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2033,311421,Fruit and Vegetable Canning,Manufacturing,Food Manufacturing,The J. M. Smucker Company manufactures and markets branded food and beverage products worldwide.,4,-0.004582967438238498,0.013091033087800897
91440.0,GV_009778,9778,SNA,USA,SNAP-ON INC,Industrials,Capital Goods,Machinery,Industrial Machinery,3420,332216,Saw Blade and Handtool Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,"Snap-on Incorporated manufactures and markets tools, equipment, diagnostics, and repair information and systems solutions for professional users worldwide.",4,-0.0965027879520681,-0.13171974007228635
93456.0,GV_010005,10005,SRCTQ,USA,STANDARD REGISTER CO,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Commercial Printing,2761,323111,Commercial Printing (except Screen and Books),Manufacturing,Printing and Related Support Activities,"On Deember 18, 2015, SRC Liquidation Company went out of business as per its Chapter 11 liquidation filing under bankruptcy.",4,-0.2455555928942138,-0.023074127469701805
96021.0,GV_010247,10247,SYY,USA,SYSCO CORP,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Food Distributors,5140,4244,Grocery and Related Product Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Sysco Corporation, through its subsidiaries, markets and distributes a range of food and related products primarily to the foodservice or food-away-from-home industry in the United States, Canada, the United Kingdom, France, and internationally.",4,-0.2622672977766766,0.11242566868216328
100885.0,GV_010867,10867,UNP,USA,UNION PACIFIC CORP,Industrials,Transportation,Road & Rail,Railroads,4011,482111,Line-Haul Railroads,Transportation and Warehousing,Rail Transportation,"Union Pacific Corporation, through its subsidiary, Union Pacific Railroad Company, engages in the railroad business in the United States.",4,-0.24564682008407218,0.09910242179123759
102037.0,GV_011017,11017,UVV,USA,UNIVERSAL CORP/VA,Consumer Staples,"Food, Beverage & Tobacco",Tobacco,Tobacco,5150,424590,Other Farm Product Raw Material Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Universal Corporation engages in the supply of leaf tobacco products worldwide.,4,-0.17856596034070588,0.18626187772619737
102729.0,GV_011094,11094,VMI,USA,VALMONT INDUSTRIES INC,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,3440,332312,Fabricated Structural Metal Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,"Valmont Industries, Inc. produces and sells fabricated metal products in the United States, Australia, Denmark, and internationally.",4,-0.11548704742253198,-0.04649133040337227
102741.0,GV_011096,11096,VAL.1,USA,VALSPAR CORP,Materials,Materials,Chemicals,Specialty Chemicals,2851,325510,Paint and Coating Manufacturing,Manufacturing,Chemical Manufacturing,"The Valspar Corporation develops, manufactures, and distributes a range of coatings, paints, and related products worldwide.",4,-0.12882679936390828,-0.15320051366821863
105016.0,GV_011313,11313,WSO.B,USA,WATSCO INC,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,5070,423730,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Durable Goods","Watsco, Inc., together with its subsidiaries, distributes air conditioning, heating, and refrigeration equipment; and related parts and supplies in the United States, Canada, Mexico, and Puerto Rico. It offers residential ducted and ductless air conditioners; gas, electric, and oil furnaces; commercial air conditioning and heating equipment systems; and other specialized equipment.",4,0.0560293061455934,-0.05204766862073264
105076.0,GV_011315,11315,WPP.2,USA,WAUSAU PAPER CORP,Materials,Materials,Paper & Forest Products,Paper Products,2621,322121,Paper (except Newsprint) Mills,Manufacturing,Paper Manufacturing,"Wausau Paper Corp. manufactures, converts, and sells towel and tissue products primarily in the United States and Canada.",4,-0.27133954065214216,-0.010629820293980305
108516.0,GV_011600,11600,WOR,USA,WORTHINGTON INDUSTRIES,Materials,Materials,Metals & Mining,Steel,3310,331221,Rolled Steel Shape Manufacturing,Manufacturing,Primary Metal Manufacturing,"Worthington Industries, Inc., a metals manufacturing company, focuses on value-added steel processing and manufactured metal products in the United States, Austria, Canada, Mexico, Poland, Portugal, and Turkey.",4,-0.1144513670850675,0.03867838637578268
109198.0,GV_011672,11672,TJX,USA,TJX COS INC (THE),Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5651,448140,Family Clothing Stores,Retail Trade,Clothing and Clothing Accessories Stores,"The TJX Companies, Inc. operates as an off-price apparel and home fashions retailer.",4,-0.2517714648477073,0.0026157451596273053
277595.0,GV_004351,4351,EGN,USA,ENERGEN CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,4924,211111,Coal gasification at mine site,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Energen Corporation, through its subsidiary, Energen Resources Corporation, engages in the exploration, development, and production of oil, natural gas liquids, and natural gas.",4,0.302648100078353,-0.12604742629524296
313216.0,GV_008546,8546,PHG,NLD,KONINKLIJKE PHILIPS NV,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3845,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,Koninklijke Philips N.V. operates as a health technology company worldwide.,4,0.0069342067581807856,0.026068842815169222
316709.0,GV_013988,13988,SCHW,USA,SCHWAB (CHARLES) CORP,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage,6282,523920,Portfolio Managemen,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","The Charles Schwab Corporation, through its subsidiaries, provides wealth management, securities brokerage, banking, asset management, custody, and financial advisory services.",4,-0.24019043128160833,-0.045257724294562394
355811.0,GV_005116,5116,GNTX,USA,GENTEX CORP,Consumer Discretionary,Automobiles & Components,Auto Components,Auto Parts & Equipment,3714,336390,Other Motor Vehicle Parts Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Gentex Corporation provides digital vision, connected car, dimmable glass, and fire protection products worldwide.",4,0.045434611249963994,-0.11024430269911797
355999.0,GV_010981,10981,ESND,USA,ESSENDANT INC,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Office Services & Supplies,5045,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Essendant Inc. operates as a distributor of workplace items in the United States and internationally.,4,0.006610371440722637,-0.24310721029491514
356309.0,GV_007849,7849,NJR,USA,NEW JERSEY RESOURCES CORP,Utilities,Utilities,Gas Utilities,Gas Utilities,4924,221210,Natural Gas Distribution,Utilities,Utilities,"New Jersey Resources Corporation, an energy services holding company, provides regulated gas distribution, and retail and wholesale energy services.",4,0.03766096956617976,0.08648165817010481
701818.0,GV_008644,8644,KGC,CAN,KINROSS GOLD CORP,Materials,Materials,Metals & Mining,Gold,1040,212221,Gold Ore Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"Kinross Gold Corporation, together with its subsidiaries, engages in the acquisition, exploration, and development of gold properties in the United States, the Russian Federation, Brazil, Chile, Ghana, and Mauritania.",4,0.34274063129846033,-0.07568195822331333
703351.0,GV_003007,3007,EAT,USA,BRINKER INTL INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722511,Full-Service Restaurants,Accommodation and Food Services,Food Services and Drinking Places,"Brinker International, Inc., together with its subsidiaries, owns, develops, operates, and franchises casual dining restaurants in the United States and internationally.",4,-0.2783701772922067,-0.031260846594040353
