cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim,third_dim,forth_dim,fifth_dim
764065.0,GV_003107,3107,CLF,USA,CLEVELAND-CLIFFS INC,Materials,Materials,Metals & Mining,Steel,1000,212210,Iron Ore Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"Cleveland-Cliffs Inc. operates as an iron ore mining company in the United States, Canada, and internationally.",1,-0.33409513040617805,-0.24494190163294752,-0.004487342900023234,0.1174286278136149,-0.05026372750430639
764180.0,GV_008543,8543,MO,USA,ALTRIA GROUP INC,Consumer Staples,"Food, Beverage & Tobacco",Tobacco,Tobacco,2111,312230,Tobacco Manufacturing,Manufacturing,Beverage and Tobacco Product Manufacturing,"Altria Group, Inc., through its subsidiaries, manufactures and sells cigarettes, smokeless products, and wine in the United States.",1,-0.17562825405325677,0.06970659817320306,-0.06674361276014734,-0.18671550869146844,0.21634279434902295
771266.0,GV_025166,25166,KOPN,USA,KOPIN CORP,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Kopin Corporation invents, develops, manufactures, and sells various components and systems in the United States, the Asia-Pacific, Europe, and internationally.",1,-0.015926251391137073,0.054251080863762076,-0.051596003386308334,0.11036090699180583,-0.22728336213404046
773840.0,GV_001300,1300,HON,USA,HONEYWELL INTERNATIONAL INC,Industrials,Capital Goods,Industrial Conglomerates,Industrial Conglomerates,9997,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Honeywell International Inc. operates as a diversified technology and manufacturing company worldwide.,1,-0.06782704790963996,-0.20598446913118185,0.25473707522359595,0.18818340649839588,-0.011813757000299496
780571.0,GV_029133,29133,ITRI,USA,ITRON INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,3824,334514,Totalizing Fluid Meter and Counting Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Itron, Inc., a technology and service company, provides end-to-end solutions that measures, manages, and analyzes energy and water use worldwide.",1,-0.320957370714187,0.016933595858707396,0.25319294534398756,0.20394781042069196,0.0542854523875639
789460.0,GV_012471,12471,INT,USA,WORLD FUEL SERVICES CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,5172,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","World Fuel Services Corporation engages in the distribution of fuel, and related products and services in the aviation, marine, and land transportation industries worldwide.",1,-0.21498809596776716,0.15417673378669822,-0.29644103050966997,0.22583600954008307,0.01054931812343826
796343.0,GV_012540,12540,ADBE,USA,ADOBE INC,Information Technology,Software & Services,Software,Application Software,7370,518210,"Data Processing, Hosting, and Related Services",Information,"Data Processing, Hosting, and Related Services",Adobe Inc. operates as a diversified software company worldwide.,1,0.0637827816426029,-0.14865716260346243,-0.1336361746987607,-0.015354173168058517,-0.2689553688475073
797468.0,GV_008068,8068,OXY,USA,OCCIDENTAL PETROLEUM CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Occidental Petroleum Corporation, together with its subsidiaries, engages in the acquisition, exploration, and development of oil and gas properties in the United States, the Middle East, and Latin America.",1,-0.503902502537776,-0.11821753370601328,0.12234368615241163,0.22769610815314525,-0.07882460004498355
798949.0,GV_010877,10877,UNT,USA,UNIT CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Unit Corporation, together with its subsidiaries, engages in the exploration, acquisition, development, and production of oil and natural gas properties in the United States.",1,-0.252051622005421,-0.42993822396137205,-0.10282583728544448,0.008311661540118033,0.18385260419560892
801898.0,GV_013003,13003,JOY,USA,JOY GLOBAL INC,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks,3532,333131,Mining Machinery and Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Komatsu Mining Corp. manufactures and services mining equipment for the extraction of coal, copper, iron ore, oil sands, gold, and other minerals worldwide.",1,-0.3464800349393549,-0.21280971794976966,0.011302041870698144,0.061578444928593365,-0.10704082018444327
808362.0,GV_001976,1976,BHI,USA,BAKER HUGHES INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,1381,213111,Drilling Oil and Gas Wells,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"Baker Hughes, a GE company, LLC provides integrated oilfield products, services, and digital solutions worldwide.",1,-0.3523188902139786,-0.29265945001154053,-0.13935992518453766,0.06882947411048072,-0.026980283115311757
811809.0,GV_013312,13312,BHP,AUS,BHP GROUP LTD,Materials,Materials,Metals & Mining,Diversified Metals & Mining,1000,212,Mining (except Oil and Gas),"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),BHP Group engages in the natural resources business worldwide.,1,-0.45710889345832034,-0.14493528784164836,0.016476170633998963,0.14462869496230898,-0.2656311464979788
816956.0,GV_013623,13623,CNMD,USA,CONMED CORP,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3845,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"CONMED Corporation, a medical technology company, develops, manufactures, and sells surgical devices and related equipment for minimally invasive procedures worldwide.",1,0.04318454880376505,0.20550200069230576,0.009703044970488397,0.28929307322843617,0.055196689554092036
821026.0,GV_001659,1659,ANDE,USA,ANDERSONS INC,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Food Distributors,5150,424510,Grain and Field Bean Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","The Andersons, Inc., an agriculture company, operates in the grain, ethanol, plant nutrient, and rail sectors in the United States and internationally.",1,-0.10647654985641637,-0.03656204169241797,0.2558814064398044,-0.06244396809957407,0.13544483359318463
823094.0,GV_014412,14412,BID,USA,SOTHEBY'S,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Specialized Consumer Services,7389,561990,All Other Support Services,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,"As of October 3, 2019,  was taken private.",1,-0.12366179267308736,-0.06664419449545665,-0.16543007474593355,0.04235241508878071,-0.21956585983705462
829608.0,GV_022221,22221,PSYS.1,USA,PSYCHIATRIC SOLUTIONS INC,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Facilities,8093,621420,Outpatient Mental Health and Substance Abuse Centers,Health Care and Social Assistance,Ambulatory Health Care Services,"Psychiatric Solutions, Inc. provides inpatient behavioral health care services to critically ill children, adolescents, and adults.",1,0.15614481277749478,-0.026491462178849054,-0.010625526359253628,-0.01457512480194609,0.30290195620758753
831259.0,GV_014590,14590,FCX,USA,FREEPORT-MCMORAN INC,Materials,Materials,Metals & Mining,Copper,1000,212230,"Copper, Nickel, Lead, and Zinc Mining","Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"Freeport-McMoRan Inc. engages in the mining of mineral properties in North America, South America, and Indonesia.",1,-0.5170513762221158,-0.27663294826205886,0.09347100095783276,-0.031228819555262598,-0.30347894146618926
833079.0,GV_014790,14790,MTH,USA,MERITAGE HOMES CORP,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Homebuilding,1531,236117,New Housing For-Sale Builders,Construction,Construction of Buildings,Meritage Homes Corporation designs and builds single-family homes in the United States.,1,0.3522547928162502,-0.20250510391907087,-0.14940036855814898,-0.048610467535608146,0.0044592396672157066
833081.0,GV_014908,14908,PDE,USA,PRIDE INTERNATIONAL INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Drilling,1381,213111,Drilling Oil and Gas Wells,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"Pride International, Inc. provides offshore contract drilling services to oil and natural gas exploration and production companies.",1,-0.36607162358477563,-0.3905652651893645,0.0002869922050236507,-0.09556365571065577,-0.11277904200961789
835011.0,GV_014891,14891,MGPI,USA,MGP INGREDIENTS INC,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Distillers & Vintners,2085,312140,Distilleries,Manufacturing,Beverage and Tobacco Product Manufacturing,"MGP Ingredients, Inc., together with its subsidiaries, produces and supplies distilled spirits, and specialty wheat proteins and starch food ingredients.",1,0.047118037843315766,-0.3810473194096607,-0.11308338377605617,-0.14258339422259164,0.035081464732532854
841071.0,GV_015533,15533,DDC.,CAN,DOMINION DIAMOND CORP,Materials,Materials,Metals & Mining,Precious Metals & Minerals,1400,212399,All Other Nonmetallic Mineral Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),Dominion Diamond Corporation engages in the mining and marketing of rough diamonds.,1,-0.2057918179427337,-0.340249859771108,-0.017408934979936695,-0.030535541607928086,0.16055294060797207
844965.0,GV_021237,21237,TTI,USA,TETRA TECHNOLOGIES INC/DE,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,1389,213112,Support Activities for Oil and Gas Operations,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"TETRA Technologies, Inc., together with its subsidiaries, operates as a diversified oil and gas services company.",1,-0.20566979622304668,-0.49749200422403667,-0.05411918500864405,0.055957460836445684,0.16992658608084524
845818.0,GV_064383,64383,RADS,USA,RADIANT SYSTEMS INC,Information Technology,Software & Services,Software,Systems Software,7373,541512,Computer Systems Design Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Radiant Systems, Inc.was acquired by NCR Corporation.",1,0.07330846655232473,-0.24428271992098347,-0.3323340483569375,-0.08639492001565037,-0.2742096254606271
850209.0,GV_011584,11584,FL,USA,FOOT LOCKER INC,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5661,448210,Shoe Stores,Retail Trade,Clothing and Clothing Accessories Stores,"Foot Locker, Inc., through its subsidiaries, operates as an athletic shoes and apparel retailer.",1,0.2066694137930262,0.08170503869565804,0.2163110823224582,-0.5141200531258214,-0.06462279958418952
850693.0,GV_015708,15708,AGN.2,USA,ALLERGAN INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Allergan, Inc. operates as a specialty pharmaceutical company in the United States and internationally.",1,0.002399461996183358,0.22668816142807305,0.12677066155161631,0.0021968108197100455,-0.40001207062493627
856378.0,GV_014062,14062,CCL.B,CAN,CCL INDUSTRIES  -CL B,Materials,Materials,Containers & Packaging,Metal & Glass Containers,2670,3222,Converted Paper Product Manufacturing,Manufacturing,Paper Manufacturing,"CCL Industries Inc. manufactures and sells labels, consumer printable media products, technology driven label solutions, polymer bank note substrates, and specialty films.",1,-0.09497717884526671,0.06505657162246413,0.008728776539515962,-0.22245581207795317,0.13075702239583414
857737.0,GV_020204,20204,ICON,USA,ICONIX BRAND GROUP INC,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",6794,533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),Real Estate and Rental and Leasing,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),"Iconix Brand Group, Inc., a brand management company, owns, licenses, and markets a portfolio of consumer brands in the United States and internationally.",1,0.22319006096421384,-0.17946322319897992,0.04254889562811192,-0.1048814223696505,0.031701416874173376
858446.0,GV_020067,20067,IHG,GBR,INTERCONTINENTAL HOTELS GRP,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",7011,721110,Hotels (except Casino Hotels) and Motels,Accommodation and Food Services,Accommodation,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",1,0.05050789935173347,-0.20619705004669703,-0.029612739952796473,0.16506053725290368,-0.1423138839506873
858877.0,GV_020779,20779,CSCO,USA,CISCO SYSTEMS INC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3576,334210,Telephone Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Cisco Systems, Inc. designs, manufactures, and sells Internet Protocol based networking and other products related to the communications and information technology industry in the Americas, Europe, the Middle East, Africa, the Asia Pacific, Japan, and China.",1,0.1174032130474645,-0.06854741730020676,-0.06886256936736919,-0.0854620305913675,-0.31689032903355446
