cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim,third_dim,forth_dim,fifth_dim
906192,GV_147660,147660,SRX,USA,SRA INTERNATIONAL INC,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,7370,541512,Computer Systems Design Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","SRA Companies, Inc., through its subsidiary, SRA International, Inc., provides information technology and professional services to the United States federal government.",8,0.2563795906295161,0.14194565891540362,0.35504208672669757,-0.2520941296486163,-0.11061041599882403
913353,GV_028485,28485,CIGI.,CAN,COLLIERS INTL GROUP INC,Real Estate,Real Estate,Real Estate Management & Development,Real Estate Services,6531,531210,Offices of Real Estate Agents and Brokers,Real Estate and Rental and Leasing,Real Estate,"Colliers International Group Inc. provides commercial real estate services to corporate and institutional clients in the Americas, Europe, the Middle East, Africa, and Asia Pacific.",8,0.16901852167710507,0.4921448412374612,0.023671251482547586,0.09619380944704589,0.12661102364642327
915913,GV_029751,29751,ALB,USA,ALBEMARLE CORP,Materials,Materials,Chemicals,Specialty Chemicals,2810,325180,Other Basic Inorganic Chemical Manufacturing,Manufacturing,Chemical Manufacturing,"Albemarle Corporation develops, manufactures, and markets engineered specialty chemicals worldwide.",8,-0.447839058518151,0.5237000453883972,-0.054292960000218125,-0.08426665454071106,0.6249724225953298
1009829,GV_062745,62745,JAKK,USA,JAKKS PACIFIC INC,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products,3942,339930,"Doll, Toy, and Game Manufacturing",Manufacturing,Miscellaneous Manufacturing,"JAKKS Pacific, Inc. develops, produces, and markets consumer products worldwide.",8,0.21009792945158035,0.5649508387565271,-0.16479844086324338,0.30301177374277083,-0.25799178230788283
1011290,GV_062922,62922,NDN,USA,99 CENTS ONLY STORES,Consumer Discretionary,Retailing,Multiline Retail,General Merchandise Stores,5331,452990,"Catalog showrooms, general merchandise (except catalog mail-order)",Retail Trade,General Merchandise Stores,99 Cents Only Stores LLC operates retail stores in the United States.,8,0.2474878219603961,0.1413441507323451,0.26263876950241016,-0.18263685490951884,0.0964512040602134
1018003,GV_063919,63919,IM,USA,INGRAM MICRO INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Technology Distributors,5045,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Ingram Micro Inc. distributes information technology (IT) products; and provides supply chain and mobile device lifecycle services worldwide.,8,0.017509392516620582,-0.2715484969019615,0.42556142138675923,0.17502194961423798,-0.16318703641996013
1018963,GV_010405,10405,ATI,USA,ALLEGHENY TECHNOLOGIES INC,Materials,Materials,Metals & Mining,Steel,3350,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",Manufacturing,Primary Metal Manufacturing,Allegheny Technologies Incorporated manufactures and sells specialty materials and components worldwide.,8,0.17451274309531964,0.5069673551051161,-0.39677132392961834,0.2100474164870299,0.2004103577818464
1022705,GV_020747,20747,TESO,CAN,TESCO CORP,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,3533,333132,Oil and Gas Field Machinery and Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Tesco Corporation engages in the design, assembly, and service delivery of technology-based solutions for the upstream energy industry in the United States and internationally.",8,0.2918942793876303,0.06844521888816286,0.3639540864334624,-0.4133883024986991,0.10183313811264433
1030749,GV_005379,5379,GLF,USA,GULFMARK OFFSHORE INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,4412,483111,Deep Sea Freight Transportation,Transportation and Warehousing,Water Transportation,"GulfMark Offshore, Inc. provides offshore marine support and transportation services primarily to the companies involved in the offshore exploration and production of oil and natural gas.",8,-0.3810045075046302,0.3905625794398511,-0.05238800180749754,-0.18444508062482665,0.011066446699179293
1035002,GV_015247,15247,VLO,USA,VALERO ENERGY CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,2911,324110,Petroleum Refineries,Manufacturing,Petroleum and Coal Products Manufacturing,"Valero Energy Corporation manufactures and sells transportation fuels and petrochemical products in the United States, Canada, the United Kingdom, Ireland, and internationally.",8,0.05645789329490516,0.11666662675428349,0.32616417524066266,0.01989335437906983,0.09358708982681009
1036960,GV_065643,65643,FCS,USA,FAIRCHILD SEMICONDUCTOR INTL,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Fairchild Semiconductor International, Inc., through its subsidiary, Fairchild Semiconductor Corporation, designs, develops, manufactures, and markets power analog, power discrete, and non-power semiconductor solutions worldwide.",8,0.06500034341441902,0.17374252375017638,-0.2172963990135883,0.32048252153547035,0.48858298500230163
1039151,GV_065317,65317,KNDL,USA,KENDLE INTERNATIONAL INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,8731,541711,Biotechnology research and development laboratories or service in botany,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","As of July 12, 2011, Kendle International Inc. was acquired by INC Research, LLC. Kendle International Inc., a clinical research organization, provides Phase I-IV clinical development services on a contract basis to the biopharmaceutical industry worldwide.",8,0.5129215121835333,0.10443054272196796,0.019091691518080225,-0.18442674349498203,0.05118851026369113
1050441,GV_111721,111721,EGBN,USA,EAGLE BANCORP INC/MD,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Eagle Bancorp, Inc. operates as the bank holding company for EagleBank that provides commercial and consumer banking services primarily in the United States.",8,-0.36197131816010897,-0.19527119127778833,-0.11792826988105633,0.21999518280677835,0.013411783207114211
1055454,GV_111491,111491,SCOO,USA,SCHOOL SPECIALTY INC,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Education Services,5961,45411,Electronic Shopping and Mail-Order Houses,Retail Trade,Nonstore Retailers,"School Specialty, Inc., together with its subsidiaries, distributes supplies, furniture, technology products, supplemental learning products, and curriculum solutions to the education marketplace in the United States and Canada.",8,-0.3286531279050847,-0.12245542847983733,0.22628295914271848,0.47018808203104984,0.11114570640635628
1060232,GV_062667,62667,PSS,USA,COLLECTIVE BRANDS INC,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5661,448210,Shoe Stores,Retail Trade,Clothing and Clothing Accessories Stores,Payless Inc. operates as a footwear retailer in Western Hemisphere.,8,0.38379484781404216,-0.11213475444106916,0.31704638333895163,-0.21300527616680515,-0.08480048106766776
1061983,GV_158563,158563,CYTK,USA,CYTOKINETICS INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Cytokinetics, Incorporated, a late-stage biopharmaceutical company, focuses on discovering, developing, and commercializing muscle activators and inhibitors as potential treatments for debilitating diseases in which muscle performance is compromised and/or declining.",8,0.5494984391980465,0.44484223970006653,0.6184050963853995,0.052173391839588794,-0.03988835076257464
1076195,GV_160183,160183,LTM.2,USA,LIFE TIME FITNESS INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Leisure Facilities,7997,713940,Fitness and Recreational Sports Centers,"Arts, Entertainment, and Recreation","Amusement, Gambling, and Recreation Industries","Life Time Inc., together with its subsidiaries, designs, builds, and operates sports and athletic, professional fitness, family recreation, and spa centers for organizations, communities, and individuals.",8,0.2507196794278591,-0.2798680335222673,0.3266831576254088,-0.04889152058447709,0.11583167732547793
1077183,GV_125794,125794,NEO,USA,NEOGENOMICS INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,8071,621511,Medical Laboratories,Health Care and Social Assistance,Ambulatory Health Care Services,"NeoGenomics, Inc., together with its subsidiaries, operates a network of cancer-focused genetic testing laboratories in the United States; and laboratories in Switzerland and Singapore.",8,-0.22726589086997706,0.016227151742623264,0.15259597696035967,-0.06117650856294379,-0.1384370896707541
1079577,GV_119756,119756,SFG,USA,STANCORP FINANCIAL GROUP INC,Financials,Insurance,Insurance,Life & Health Insurance,6321,524114,Direct Health and Medical Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"StanCorp Financial Group, Inc., through its subsidiaries, provides financial products and services in the United States.",8,0.1158106001723362,0.03524597937172884,0.0662576977880015,0.1853240311354275,0.08404115307427651
1084230,GV_005824,5824,PAS,USA,PEPSIAMERICAS INC,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Soft Drinks,2086,312111,Soft Drink Manufacturing,Manufacturing,Beverage and Tobacco Product Manufacturing,"As of February 26, 2010, PepsiAmericas Inc. was acquired by Pepsi-Cola Metropolitan Bottling Company, Inc.PepsiAmericas, Inc. engages in the manufacture, distribution, and marketing of beverage products primarily in the United States and central and Eastern Europe.",8,0.28799317027202775,0.2329728741834761,0.18513683378528004,-0.04007136778663514,-0.3093808707138949
1092699,GV_183974,183974,SPSC,USA,SPS COMMERCE INC,Information Technology,Software & Services,Software,Application Software,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"SPS Commerce, Inc. provides cloud-based supply chain management solutions worldwide.",8,-0.07601310862336387,-0.17716086043098023,0.4308729905584239,0.5254058489778715,0.11268954138162673
1094093,GV_002783,2783,PGN.1,USA,PROGRESS ENERGY INC,Utilities,Utilities,Electric Utilities,Electric Utilities,4911,2211,"Electric Power Generation, Transmission and Distribution",Utilities,Utilities,"Progress Energy, Inc., a utility holding company, engages in the generation, transmission, distribution, and sale of electricity in North Carolina, South Carolina, and Florida.",8,-0.0855546720420051,0.3313975024678302,0.47421452747922926,-0.06466618609537915,-0.10426598344446968
1108524,GV_157855,157855,CRM,USA,SALESFORCE.COM INC,Information Technology,Software & Services,Software,Application Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),"salesforce.com, inc. develops enterprise cloud computing solutions with a focus on customer relationship management worldwide.",8,0.1590835564546618,0.5401083867917619,0.282991340640063,0.3976207836309291,0.41366134273546523
1121142,GV_137609,137609,MAXR.,USA,MAXAR TECHNOLOGIES INC,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,3663,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Maxar Technologies Inc. provides earth intelligence and space infrastructure solutions in the United States, Asia, South America, Europe, the Middle East, Australia, Canada, and internationally.",8,-0.3974295065033699,0.4490856808614926,-0.04772678143297696,-0.31807416354758755,-0.19122750225594398
1124804,GV_181104,181104,MDRX,USA,ALLSCRIPTS HEALTHCARE SOLTNS,Health Care,Health Care Equipment & Services,Health Care Technology,Health Care Technology,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"Allscripts Healthcare Solutions, Inc. provides information technology solutions and services to healthcare organizations in the United States, Canada, and internationally.",8,-0.13399264925786933,0.16429775375428193,0.11865289408965733,-0.4525579313190145,-0.27714522873870856
1135152,GV_142811,142811,FTI.1,USA,FMC TECHNOLOGIES INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,3533,333132,Oil and Gas Field Machinery and Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"FMC Technologies, Inc. provides subsea systems, technologies, and services for the oil and gas industry worldwide.",8,0.003470700159648924,-0.181211878070296,0.15353879418822222,0.11424304851395244,0.32086888057171237
1158114,GV_018564,18564,AAOI,USA,APPLIED OPTOELECTRONICS INC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Applied Optoelectronics, Inc. designs, manufactures, and sells various fiber-optic networking products worldwide.",8,-0.14324682890242404,0.11316411040367294,0.3283500129129045,0.5369999286289279,0.3312223382870289
1158463,GV_147305,147305,JBLU,USA,JETBLUE AIRWAYS CORP,Industrials,Transportation,Airlines,Airlines,4512,481111,Scheduled Passenger Air Transportation,Transportation and Warehousing,Air Transportation,"JetBlue Airways Corporation, a passenger carrier company, provides air transportation services.",8,0.5200933664346551,0.31195971877425405,0.26032709296484097,-0.4148413500189232,0.08106636975524789
1158863,GV_187105,187105,WAGE,USA,WAGEWORKS INC,Industrials,Commercial  & Professional Services,Professional Services,Human Resource & Employment Services,6411,524292,Third Party Administration of Insurance and Pension Funds,Finance and Insurance,Insurance Carriers and Related Activities,"WageWorks, Inc. engages in administering consumer-directed benefits (CDBs) that empower employees to save money on taxes, and provide corporate tax advantages for employers in the United States.",8,-0.40995167540126665,0.2835807999317575,-0.00747831132416879,-0.19055643202419473,-0.20142845758868716
