cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim
34408.0,GV_004560,4560,FDO,USA,FAMILY DOLLAR STORES,Consumer Discretionary,Retailing,Multiline Retail,General Merchandise Stores,5331,452990,"Catalog showrooms, general merchandise (except catalog mail-order)",Retail Trade,General Merchandise Stores,"Family Dollar Stores, Inc. operates a chain of general merchandise retail discount stores primarily for low- and middle-income consumers in the United States.",7,-0.08858658151954005,0.06251776668543717
35527.0,GV_004640,4640,FITB,USA,FIFTH THIRD BANCORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,Fifth Third Bancorp operates as a diversified financial services company in the United States.,7,-0.5446149471242767,-0.050778918739405536
36029.0,GV_029101,29101,FFIN,USA,FIRST FINL BANKSHARES INC,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"First Financial Bankshares, Inc., through its subsidiaries, provides commercial banking products and services in Texas.",7,-0.4808167450350769,-0.10698313684476633
36104.0,GV_004723,4723,USB,USA,U S BANCORP,Financials,Banks,Banks,Diversified Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"U.S. Bancorp, a financial services holding company, provides various financial services in the United States.",7,-0.4466673518796295,-0.25148532263676165
36146.0,GV_004685,4685,TRMK,USA,TRUSTMARK CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,Trustmark Corporation operates as the bank holding company for Trustmark National Bank that provides banking and other financial solutions to individuals and corporate institutions in the United States.,7,-0.5430750176116345,-0.1332127436372548
36270.0,GV_004699,4699,MTB,USA,M & T BANK CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"M&T Bank Corporation operates as the holding company for Manufacturers and Traders Trust Company; and Wilmington Trust, National Association that provide banking services.",7,-0.4423221468270819,-0.20439902538569507
36966.0,GV_004737,4737,FHN,USA,FIRST HORIZON NATIONAL CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,First Horizon National Corporation operates as the bank holding company for First Tennessee Bank National Association that provides various financial services.,7,-0.5083718188973515,-0.16088943833084426
37808.0,GV_018049,18049,FNB,USA,F N B CORP/FL,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"F.N.B. Corporation, a financial holding company, provides a range of financial services primarily to consumers, corporations, governments, and small- to medium-sized businesses.",7,-0.5231227334126772,-0.16770767998753167
39263.0,GV_003643,3643,CFR,USA,CULLEN/FROST BANKERS INC,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Cullen/Frost Bankers, Inc. operates as the holding company for Frost Bank that offers commercial and consumer banking services in Texas.",7,-0.5026047235773556,0.05555279610139926
40211.0,GV_004941,4941,GATX,USA,GATX CORP,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,4700,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",Real Estate and Rental and Leasing,Rental and Leasing Services,"GATX Corporation leases, operates, manages, and remarkets assets in the rail and marine markets worldwide.",7,-0.3114325232580159,-0.1766122384699545
40888.0,GV_005018,5018,AJRD,USA,AEROJET ROCKETDYNE HOLDINGS,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,3760,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Aerojet Rocketdyne Holdings, Inc. designs, develops, manufactures, and sells aerospace and defense products and systems in the United States.",7,0.18852859972295585,-0.026759252713600426
40987.0,GV_005125,5125,GPC,USA,GENUINE PARTS CO,Consumer Discretionary,Retailing,Distributors,Distributors,5013,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Durable Goods","Genuine Parts Company distributes automotive replacement parts, industrial parts and materials, and business products in the United States, Canada, Mexico, Australasia, France, the United Kingdom, Germany, Poland, the Netherlands, and Belgium.",7,-0.15719620741234408,-0.04112910856771846
42888.0,GV_005252,5252,GGG,USA,GRACO INC,Industrials,Capital Goods,Machinery,Industrial Machinery,3561,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",Manufacturing,Machinery Manufacturing,"Graco Inc. designs, manufactures, and markets systems and equipment used to move, measure, control, dispense, and spray fluid and powder materials worldwide.",7,-0.18485811125507504,-0.14411321023462473
43920.0,GV_005338,5338,GEF,USA,GREIF INC  -CL A,Materials,Materials,Containers & Packaging,Metal & Glass Containers,2650,322219,Other Paperboard Container Manufacturing,Manufacturing,Paper Manufacturing,"Greif, Inc. produces and sells industrial packaging products and services worldwide.",7,-0.18013683168697214,0.11476800398465785
45876.0,GV_005496,5496,HSC,USA,HARSCO CORP,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services,3390,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Manufacturing,Primary Metal Manufacturing,"Harsco Corporation provides environmental solutions for industrial and specialty waste streams, and innovative equipment and technology for the rail sector worldwide.",7,-0.3291558175493049,0.08040805067794721
46195.0,GV_002005,2005,BOH,USA,BANK OF HAWAII CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Bank of Hawaii Corporation operates as the bank holding company for Bank of Hawaii that provides financial products and services in Hawaii, Guam, and other Pacific Islands.",7,-0.3934557507788498,-0.22146262646930906
48039.0,GV_005667,5667,HFC,USA,HOLLYFRONTIER CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,2911,324110,Petroleum Refineries,Manufacturing,Petroleum and Coal Products Manufacturing,HollyFrontier Corporation operates as an independent petroleum refiner and marketer in the United States.,7,-0.22466257898006112,0.0037901034063268233
49196.0,GV_005786,5786,HBAN,USA,HUNTINGTON BANCSHARES,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Huntington Bancshares Incorporated operates as a holding company for The Huntington National Bank that provides commercial, small business, consumer, and mortgage banking services.",7,-0.5228248503653984,-0.18374131471833846
51548.0,GV_006116,6116,ISCB,USA,INTL SPEEDWAY CORP  -CL A,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Leisure Facilities,7948,711212,Racetracks,"Arts, Entertainment, and Recreation","Performing Arts, Spectator Sports, and Related Industries","International Speedway Corporation, together with its subsidiaries, promotes motorsports themed entertainment activities in the United States.",7,-0.16292227476257745,-0.13292019962698046
52988.0,GV_006216,6216,J,USA,JACOBS ENGINEERING GROUP INC,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,1600,236210,Industrial Building Construction,Construction,Construction of Buildings,"Jacobs Engineering Group Inc. provides consulting, technical, scientific, and project delivery services for the government and private sectors in the United States, Canada, Europe, Asia, India, Australia, New Zealand, South America, Mexico, the Middle East, and Africa.",7,-0.2716531109273582,-0.15855219308066915
54381.0,GV_006326,6326,KAMN,USA,KAMAN CORP,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,5080,423840,Industrial Supplies Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Durable Goods","Kaman Corporation, together with its subsidiaries, operates in the aerospace, medical, and industrial markets.",7,-0.35035379233192204,0.10666079163031779
56047.0,GV_006461,6461,KEX,USA,KIRBY CORP,Industrials,Transportation,Marine,Marine,4400,483211,Inland Water Freight Transportation,Transportation and Warehousing,Water Transportation,Kirby Corporation operates domestic tank barges in the United States.,7,-0.2810899810828094,0.13026836876838344
57083.0,GV_006512,6512,KYOCY,JPN,KYOCERA CORP,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Components,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Kyocera Corporation develops, produces, and distributes ceramic and electronic components, and telecommunications and information equipment worldwide.",7,-0.1354654762791087,-0.046477218554436386
59558.0,GV_006742,6742,LNC,USA,LINCOLN NATIONAL CORP,Financials,Insurance,Insurance,Life & Health Insurance,6311,524113,Direct Life Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Lincoln National Corporation, through its subsidiaries, operates multiple insurance and retirement businesses in the United States.",7,-0.5943184222971993,-0.062394233627287514
62709.0,GV_007065,7065,MMC,USA,MARSH & MCLENNAN COS,Financials,Insurance,Insurance,Insurance Brokers,6411,524210,Insurance Agencies and Brokerages,Finance and Insurance,Insurance Carriers and Related Activities,"Marsh & McLennan Companies, Inc., a professional services company, provides advice and solutions to clients in the areas of risk, strategy, and people worldwide.",7,-0.08482286008896628,-0.21327519882255594
63296.0,GV_030477,30477,MATW,USA,MATTHEWS INTL CORP  -CL A,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Diversified Support Services,2790,323111,Commercial Printing (except Screen and Books),Manufacturing,Printing and Related Support Activities,"Matthews International Corporation provides brand solutions, memorialization products, and industrial products worldwide.",7,-0.3494886716794479,-0.07299449109036665
65011.0,GV_007260,7260,MDP,USA,MEREDITH CORP,Communication Services,Media & Entertainment,Media,Publishing,2721,511120,Periodical Publishers,Information,Publishing Industries (except Internet),"Meredith Corporation operates as a diversified media company in the United States, Europe, and Asia.",7,-0.17512880271122347,0.03494066597582111
66570.0,GV_007420,7420,MSA,USA,MSA SAFETY INC,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Office Services & Supplies,3842,339113,Surgical Appliance and Supplies Manufacturing,Manufacturing,Miscellaneous Manufacturing,"MSA Safety Incorporated develops, manufactures, and supplies safety products that protect people and facility infrastructures in the oil, gas, petrochemical, fire service, construction, industrial manufacturing applications, utilities, and mining industries in North America, Latin America, and internationally.",7,-0.2363864248221012,-0.2337421252790776
67088.0,GV_252940,252940,MUFG,JPN,MITSUBISHI UFJ FINANCIAL GRP,Financials,Banks,Banks,Diversified Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Mitsubishi UFJ Financial Group, Inc., a bank holding company, provides financial services in Japan and internationally.",7,-0.3813165101611609,0.0198496059650156
67099.0,GV_007471,7471,MITSY,JPN,MITSUI & CO LTD,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,5000,42,Wholesale Trade,Wholesale Trade,Wholesale Trade,"Mitsui & Co., Ltd. operates as a general trading company worldwide.",7,-0.21127931793798824,0.38341245829263104
67716.0,GV_006867,6867,MDU,USA,MDU RESOURCES GROUP INC,Utilities,Utilities,Multi-Utilities,Multi-Utilities,4932,221210,Natural Gas Distribution,Utilities,Utilities,"MDU Resources Group, Inc. engages in regulated energy delivery, and construction materials and services businesses in the United States.",7,0.09754469951028258,-0.0015454035939724206
